transaction_id,order_date,customer_id,customer_email,credit_card,territory,product_category,sales_channel,payment_method,quantity,unit_price,gross_amount,legacy_status,source_system
LEG-000581,05/09/2022,20089,customer20089@retail.org,5273202227111757,ES,electronics,partner,wire,1,2935.55,£2935.55,ok,pos
LEG-000582,19-01-2023 05:00,85644,customer85644@example.com,4202698014264710,ES,fashion,partner,card,1,2769.53,EUR 2769.53,manual_review,crm
LEG-000583,02-08-2022 05:00,14312,customer14312@legacy.local,5693172947638083,ES,sports,store,card,4,364.89,1459.57 GBP,unknown,crm
LEG-000584,19-12-2023 05:00,89260,customer89260@legacy.local,4291635049602667,FR,fashion,mobile,paypal,8,N/A,1128.21 USD,unknown,crm
LEG-000585,2023/03/05 23:00:00,81582,customer81582@retail.org,4208019290221543,FR,books,web,wire,1,2177.07,EUR 2177.07,ok,erp
LEG-000586,2022-12-06,30180,customer30180@example.com,4545036988843933,PT,home,partner,wire,11,368.08,,pending,crm
LEG-000587,not_available,45319,customer45319@retail.org,,ES,books,store,card,2,1882.27,USD 3764.53,pending,erp
LEG-000588,26-08-2022 23:00,40025,customer40025@mail.net,4864612096173009,UK,books,store,paypal,6,83.98,EUR 503.87,ok,pos
LEG-000589,05/10/2022,56481,customer56481@example.com,4430877972479254,PT,books,mobile,paypal,2,27.31,GBP 54.62,pending,crm
LEG-000590,12/10/2023,74571,customer74571@legacy.local,4998651590257846,IT,books,store,wire,8,26.50,212.03 USD,manual_review,erp
LEG-000591,09/05/2022,76573,customer76573@mail.net,4551962822250182,UK,fashion,mobile,paypal,8,166.79,€1334.30,pending,crm
LEG-000592,31/03/2022,31302,customer31302@example.com,5627026604509563,DE,groceries,web,card,5,246.44,EUR 1232.19,pending,erp
LEG-000593,,91158,customer91158@legacy.local,4060827705646160,DE,fashion,store,wire,3,297.43,,unknown,erp
LEG-000594,2023-11-06,65529,customer65529@legacy.local,4610944164231654,FR,groceries,mobile,cash,7,65.03,$455.21,manual_review,crm
LEG-000595,01-10-2023 01:00,42900,customer42900@example.com,5188701799932420,FR,fashion,store,paypal,3,1008.00,$3024.00,unknown,batch_import
LEG-000596,2022-09-19,75664,customer75664@legacy.local,5853626890472386,FR,electronics,web,paypal,10,412.04,£4120.45,unknown,erp
LEG-000597,2023-09-10,40730,customer40730@legacy.local,4460476143788443,DE,electronics,partner,paypal,10,160.98,USD 1609.83,manual_review,erp
LEG-000598,2023-12-12,18800,customer18800@example.com,5291084507860435,,electronics,mobile,wire,5,368.38,GBP 1841.88,ok,batch_import
LEG-000599,2023-04-28,37654,customer37654@legacy.local,4667941908788653,FR,electronics,partner,cash,-1,16.59,EUR 116.15,manual_review,batch_import
LEG-000600,18/11/2023,93582,customer93582@legacy.local,5048618670663201,PT,groceries,web,cash,1,1616.65,1616.65 GBP,ok,erp
LEG-000601,2022-13-27,64877,customer64877@retail.org,5942694203983135,UK,electronics,web,paypal,4,878.41,$3513.63,pending,crm
LEG-000602,2022/09/22 19:00:00,67565,customer67565@legacy.local,5302178167806643,FR,books,web,card,6,158.88,953.31 GBP,pending,crm
LEG-000603,03/05/2023,68820,customer68820@retail.org,4703088081726282,DE,groceries,store,paypal,2,1937.34,EUR 3874.68,manual_review,erp
LEG-000604,2023/10/19 20:00:00,54417,,4691961276620808,ES,electronics,partner,card,3,1585.76,$4757.29,unknown,pos
LEG-000605,20-10-2023 08:00,60002,customer60002@example.com,4424253690912375,PT,sports,partner,cash,3,1050.97,€3152.92,manual_review,crm
LEG-000606,not_available,41756,customer41756@legacy.local,5481875403648821,UK,fashion,mobile,paypal,3,626.76,USD 1880.29,pending,erp
LEG-000607,2023-06-26,70764,customer70764@legacy.local,5972204298622699,DE,electronics,partner,cash,10,302.36,3023.57 USD,pending,erp
LEG-000608,24-07-2023 16:00,72581,customer72581@retail.org,5604134820849315,IT,books,web,wire,7,618.07,,ok,pos
LEG-000609,2022-05-31,96274,customer96274@mail.net,4049134103897528,ES,books,partner,paypal,7,499.07,3493.48 EUR,pending,pos
LEG-000610,07/07/2022,95061,customer95061@example.com,5669194896298056,ES,groceries,store,wire,9,,GBP 760.90,manual_review,pos
LEG-000611,2022/10/25 00:00:00,95411,customer95411@retail.org,4531379561007773,ES,sports,web,wire,11,416.11,GBP 4577.18,pending,pos
LEG-000612,28/08/2023,86523,customer86523@legacy.local,4424447489047607,IT,home,mobile,paypal,2,1495.06,€2990.11,manual_review,pos
LEG-000613,2022/02/04 22:00:00,19344,customer19344@example.com,4289514563409185,FR,groceries,web,card,11,357.56,3933.21 USD,manual_review,pos
LEG-000614,2023-13-30,62215,customer62215@legacy.local,4454184039822180,IT,home,web,wire,8,29.90,239.22 GBP,unknown,crm
LEG-000615,2022-06-11,11631,customer11631@retail.org,5933356230397440,IT,fashion,partner,card,6,127.00,GBP 762.00,pending,crm
LEG-000616,2023/07/08 23:00:00,88575,,4266115848580526,UK,books,partner,card,2,1748.98,GBP 3497.96,pending,crm
LEG-000617,2023/05/04 08:00:00,71654,customer71654@mail.net,4823171461995394,DE,fashion,mobile,cash,8,424.03,GBP 3392.21,unknown,erp
LEG-000618,2023-02-30,60379,,5860506306636050,IT,electronics,partner,paypal,9,41.44,GBP 372.99,ok,crm
LEG-000619,not_available,41097,customer41097@mail.net,4759795319260098,PT,fashion,store,cash,3,1065.76,3197.28 USD,pending,crm
LEG-000620,2022-12-04,89295,customer89295@example.com,4896558344566229,FR,fashion,partner,card,5,282.23,€1411.17,ok,batch_import
LEG-000621,31/10/2022,65450,customer65450@retail.org,5023515850153017,UK,electronics,partner,cash,1,157.26,€157.26,ok,pos
LEG-000622,2022/12/01 09:00:00,19837,customer19837@example.com,5531579057191898,UK,groceries,partner,wire,10,104.99,EUR 1049.90,unknown,batch_import
LEG-000623,19/01/2023,70293,customer70293@legacy.local,5718430192209567,PT,home,partner,wire,-1,1982.96,£1982.96,unknown,pos
LEG-000624,09/02/2023,27481,customer27481@mail.net,5392385202320914,ES,books,mobile,wire,3,538.06,USD 1614.19,unknown,batch_import
LEG-000625,2022/01/10 21:00:00,78848,customer78848@example.com,,UK,sports,mobile,wire,10,75.10,751.01 USD,pending,erp
LEG-000626,2023-03-01,38618,customer38618@retail.org,5707038503605952,FR,sports,web,card,-1,511.37,USD 1022.74,manual_review,pos
LEG-000627,03-06-2023 05:00,66928,customer66928@legacy.local,4620036385646149,FR,groceries,mobile,card,6,394.81,2368.85 GBP,manual_review,pos
LEG-000628,,20143,customer20143@mail.net,4493266432239461,PT,books,web,card,12,107.68,USD 1292.15,ok,crm
LEG-000629,2023/08/29 16:00:00,31410,customer31410@retail.org,4567871888223788,ES,books,store,card,4,,691.67 GBP,pending,pos
LEG-000630,2023/09/06 17:00:00,50101,,5867949638309723,ES,books,web,wire,10,234.04,,manual_review,pos
LEG-000631,12-10-2022 10:00,68932,customer68932@mail.net,5751247640006875,DE,home,store,card,7,489.07,USD 3423.50,pending,erp
LEG-000632,2023/08/26 19:00:00,44080,customer44080@example.com,4386860835701703,ES,sports,store,wire,9,38.69,USD 348.21,unknown,crm
LEG-000633,not_available,39273,customer39273@example.com,5197979724528413,IT,electronics,store,paypal,10,15.68,$156.83,manual_review,pos
LEG-000634,2023/10/18 20:00:00,11856,customer11856@example.com,4260294420315892,FR,electronics,partner,wire,8,358.42,2867.32 EUR,manual_review,batch_import
LEG-000635,27-04-2022 21:00,70329,customer70329@mail.net,4308829586841962,PT,fashion,web,paypal,6,302.68,GBP 1816.06,manual_review,batch_import
LEG-000636,2023-02-30,77679,customer77679@legacy.local,4151817882426559,IT,electronics,partner,wire,8,131.61,€1052.89,ok,batch_import
LEG-000637,2022-08-22,13535,customer13535@example.com,5548708477954176,FR,books,web,card,3,1634.53,$4903.58,ok,pos
LEG-000638,16/09/2023,86156,customer86156@retail.org,4848876380207612,DE,home,web,card,9,168.44,1515.99 EUR,ok,erp
LEG-000639,03/11/2023,80781,customer80781@example.com,5066901079237298,IT,home,mobile,paypal,7,373.91,2617.36 USD,manual_review,crm
LEG-000640,08/06/2023,65145,customer65145@legacy.local,5077312315550570,UK,fashion,mobile,paypal,8,307.09,2456.69 EUR,pending,crm
LEG-000641,30/10/23,50444,customer50444@legacy.local,5036871568910977,IT,home,mobile,paypal,1,4439.38,$4439.38,unknown,batch_import
LEG-000642,2023/03/10 23:00:00,48462,,4295737831597572,UK,groceries,partner,wire,4,32.14,GBP 128.57,ok,erp
LEG-000643,09/11/2023,83296,customer83296@legacy.local,4651854839660734,DE,groceries,store,cash,12,153.72,£1844.60,unknown,crm
LEG-000644,29/03/2023,89922,,4698141344760948,DE,sports,web,wire,2,N/A,€578.95,pending,erp
LEG-000645,,29865,customer29865@retail.org,4183667719666610,FR,home,store,wire,11,193.33,EUR 2126.64,pending,erp
LEG-000646,25-03-2023 13:00,15192,customer15192@retail.org,4177915244614409,PT,sports,web,cash,4,91.62,$366.49,pending,batch_import
LEG-000647,,60296,customer60296@mail.net,5955922776414900,IT,home,store,paypal,3,411.81,€1235.43,unknown,pos
LEG-000648,2023-02-30,28439,customer28439@legacy.local,4454615749325114,IT,books,partner,paypal,9,100.77,,ok,pos
LEG-000649,,95279,customer95279@mail.net,4187314391511436,DE,electronics,web,cash,2,1090.03,2180.06 USD,manual_review,pos
LEG-000650,2023-10-20,69525,customer69525@legacy.local,4315423060023028,FR,groceries,store,card,7,599.36,4195.55 EUR,ok,crm
LEG-000651,not_available,62915,,5633822224005392,,fashion,mobile,card,1,2047.24,GBP 2047.24,ok,erp
LEG-000652,22/08/2022,39311,customer39311@retail.org,4323945645234286,FR,fashion,web,wire,4,720.38,USD 2881.50,ok,pos
LEG-000653,2022/09/06 08:00:00,93447,customer93447@legacy.local,4561526655914762,PT,books,web,cash,11,304.70,$3351.75,pending,erp
LEG-000654,2022/10/05 12:00:00,58610,customer58610@legacy.local,5298532436792415,PT,groceries,partner,wire,8,100.06,EUR 800.47,unknown,batch_import
LEG-000655,27-01-2022 13:00,66251,customer66251@legacy.local,5939981615381168,UK,electronics,mobile,card,10,123.55,€1235.52,pending,crm
LEG-000656,22/07/23,90418,customer90418@retail.org,4121463947625429,UK,groceries,store,paypal,-1,265.12,€2120.94,pending,pos
LEG-000657,2023-02-30,85059,customer85059@retail.org,5196706833539101,ES,books,web,card,11,119.55,1315.01 GBP,ok,crm
LEG-000658,06/03/2023,45638,customer45638@mail.net,4409841016793014,ES,electronics,store,card,11,,USD 1081.14,ok,erp
LEG-000659,2023-02-18,64687,customer64687@example.com,,DE,groceries,web,cash,2,2133.41,4266.81 EUR,manual_review,crm
LEG-000660,23/05/2023,22960,customer22960@example.com,5024702881411287,FR,fashion,web,wire,2,2138.39,£4276.79,unknown,batch_import
LEG-000661,2022-02-08,82628,customer82628@retail.org,5232154013153506,DE,home,partner,card,2,1972.08,$3944.15,pending,batch_import
LEG-000662,2022-10-17,10264,customer10264@retail.org,5885669489930051,UK,sports,partner,cash,6,116.49,$698.96,unknown,erp
LEG-000663,2022/06/09 12:00:00,93643,customer93643@retail.org,5607001441306862,UK,electronics,web,card,8,452.93,3623.43 USD,ok,pos
LEG-000664,25/05/2022,23145,customer23145@legacy.local,4152232822282408,FR,books,mobile,paypal,-1,270.21,,unknown,crm
LEG-000665,2022-08-22,45124,customer45124@example.com,5053572289206415,IT,books,partner,wire,,1132.30,EUR 2264.59,unknown,crm
LEG-000666,20/09/2023,53178,customer53178@example.com,,PT,fashion,web,wire,2,608.36,EUR 1216.71,pending,batch_import
LEG-000667,not_available,41398,customer41398@mail.net,5599408429069690,FR,books,partner,card,7,587.28,$4110.99,pending,erp
LEG-000668,13-02-2023 10:00,68202,customer68202@example.com,5814980253084376,PT,fashion,store,paypal,2,2234.47,USD 4468.93,unknown,crm
LEG-000669,2022-06-28,41508,customer41508@example.com,5241553691585574,IT,fashion,mobile,cash,5,744.20,€3721.01,manual_review,crm
LEG-000670,2022/12/13 21:00:00,39048,customer39048@legacy.local,4582863040296629,DE,fashion,store,wire,10,328.75,€3287.51,manual_review,erp
LEG-000671,2023-01-27,41554,customer41554@retail.org,,ES,electronics,web,wire,7,N/A,2953.75 GBP,manual_review,crm
LEG-000672,2023-08-19,94689,customer94689@retail.org,,FR,home,mobile,wire,12,9.44,113.29 GBP,ok,pos
LEG-000673,not_available,47740,customer47740@mail.net,4177666505276120,PT,groceries,store,cash,8,523.77,4190.14 EUR,ok,erp
LEG-000674,2023-07-15,24926,customer24926@retail.org,5635322371859212,UK,sports,store,cash,-1,N/A,EUR 1957.00,unknown,erp
LEG-000675,09/09/2022,42091,customer42091@legacy.local,,UK,groceries,partner,cash,6,378.42,2270.51 USD,pending,crm
LEG-000676,28-12-2022 05:00,97464,customer97464@mail.net,5351272455337565,DE,fashion,store,cash,7,N/A,4354.64 EUR,unknown,pos
LEG-000677,06-01-2022 13:00,63319,customer63319@mail.net,5120627672935097,PT,sports,mobile,card,6,521.54,3129.24 USD,unknown,crm
LEG-000678,2023-07-18,48365,customer48365@mail.net,,DE,home,mobile,wire,8,558.18,4465.43 EUR,unknown,pos
LEG-000679,01-04-2023 00:00,73994,customer73994@legacy.local,5301122008484264,IT,home,partner,cash,12,167.00,2004.00 GBP,manual_review,batch_import
LEG-000680,2023/10/18 21:00:00,37111,customer37111@retail.org,4085649013249519,,groceries,web,card,6,318.18,$1909.05,ok,crm
LEG-000681,2022-02-06,76790,customer76790@example.com,5315668513538148,DE,sports,store,card,12,240.62,€2887.50,unknown,batch_import
LEG-000682,2023-02-30,69087,customer69087@example.com,4716115866861199,DE,books,mobile,wire,1,2746.83,EUR 2746.83,unknown,erp
LEG-000683,23/12/2022,94361,customer94361@mail.net,,UK,sports,partner,cash,10,269.79,,pending,crm
LEG-000684,03-07-2022 15:00,36805,customer36805@legacy.local,4502528546130873,ES,books,partner,wire,8,99.02,GBP 792.16,pending,batch_import
LEG-000685,27-10-2022 04:00,25198,customer25198@retail.org,4071210242344730,UK,groceries,partner,cash,9,67.64,GBP 608.75,manual_review,crm
LEG-000686,2023-02-17,66951,customer66951@retail.org,4344009522426537,UK,electronics,web,paypal,7,250.37,€1752.59,unknown,batch_import
LEG-000687,not_available,24944,customer24944@example.com,4016260080265893,DE,books,partner,wire,11,152.38,£1676.20,manual_review,crm
LEG-000688,04-04-2022 08:00,84770,customer84770@retail.org,4203172665282468,IT,groceries,partner,wire,10,,2017.58 EUR,pending,crm
LEG-000689,2023-01-22,21319,customer21319@mail.net,4716303356369301,ES,books,web,wire,12,127.04,€1524.45,ok,erp
LEG-000690,08/03/2022,40230,customer40230@example.com,4043766136628081,PT,fashion,web,paypal,5,336.59,£1682.93,unknown,batch_import
LEG-000691,07/02/2022,38873,,5739798421891426,DE,groceries,store,card,2,186.44,372.88 USD,ok,batch_import
LEG-000692,10-08-2022 13:00,26418,,5276292266678809,PT,fashion,web,cash,9,365.86,3292.72 EUR,ok,batch_import
LEG-000693,19-05-2022 10:00,51679,customer51679@retail.org,5597640838580501,FR,fashion,web,cash,2,1415.09,EUR 2830.17,unknown,batch_import
LEG-000694,2022-04-27,79845,customer79845@example.com,5009244928787570,,home,mobile,card,11,N/A,EUR 2209.80,ok,batch_import
LEG-000695,2023/02/16 21:00:00,46075,customer46075@legacy.local,4336931806200730,FR,fashion,partner,wire,1,858.72,$858.72,unknown,crm
LEG-000696,2022/11/09 12:00:00,22061,customer22061@retail.org,5406873544534514,DE,books,partner,paypal,5,806.95,£4034.76,pending,pos
LEG-000697,02/11/2023,96684,customer96684@retail.org,4664853207758708,FR,groceries,partner,wire,6,N/A,4699.19 USD,manual_review,pos
LEG-000698,2022-11-23,13116,customer13116@legacy.local,5720073429390773,DE,books,store,paypal,5,N/A,3816.98 GBP,ok,erp
LEG-000699,26/12/2022,65274,customer65274@example.com,5028143531279433,IT,sports,mobile,card,9,76.98,EUR 692.85,unknown,crm
LEG-000700,28-09-2022 04:00,62573,customer62573@legacy.local,5108573838554514,DE,books,web,wire,8,224.13,£1793.06,unknown,pos
LEG-000701,2022-05-19,69474,customer69474@retail.org,4746121575626412,ES,books,web,cash,7,,£3494.20,pending,crm
LEG-000702,2023-09-26,12644,customer12644@retail.org,4450599822673123,PT,books,web,paypal,4,987.89,3951.55 EUR,pending,crm
LEG-000703,17/02/2022,41757,customer41757@legacy.local,,FR,home,web,wire,6,334.45,GBP 2006.69,ok,erp
LEG-000704,20/04/22,73392,customer73392@example.com,5926517328162910,DE,books,mobile,wire,11,54.36,USD 597.92,unknown,batch_import
LEG-000705,03-01-2023 04:00,73444,,5599153044500202,DE,books,mobile,cash,1,,€573.97,unknown,crm
LEG-000706,2022-02-18,62398,,4467541823688101,IT,fashion,mobile,card,7,323.67,€2265.68,manual_review,crm
LEG-000707,2023/07/03 21:00:00,29516,customer29516@legacy.local,4168163603891736,DE,books,store,cash,4,4.90,,pending,crm
LEG-000708,2023/04/13 03:00:00,16600,customer16600@mail.net,4895123708511919,UK,sports,store,cash,1,4832.79,$4832.79,ok,erp
LEG-000709,02-12-2023 03:00,40975,customer40975@legacy.local,4956126678305573,PT,books,partner,paypal,12,,2198.76 GBP,unknown,batch_import
LEG-000710,22/05/2023,61246,customer61246@example.com,4176142152483196,UK,fashion,store,cash,,1476.43,4429.30 USD,manual_review,batch_import
LEG-000711,04/01/2022,82247,customer82247@retail.org,4631592291270659,,sports,web,cash,4,698.97,2795.87 GBP,manual_review,erp
LEG-000712,21-01-2022 02:00,72890,customer72890@retail.org,5578984974997990,PT,electronics,web,paypal,4,156.19,$624.77,ok,crm
LEG-000713,2022/08/05 20:00:00,11233,customer11233@retail.org,4631297557261694,PT,books,web,card,8,270.77,2166.18 GBP,ok,batch_import
LEG-000714,21-10-2023 00:00,16207,customer16207@retail.org,4163361317985490,ES,books,web,wire,4,143.39,$573.57,unknown,erp
LEG-000715,2023/07/16 03:00:00,40725,customer40725@legacy.local,4255174192581476,ES,home,mobile,cash,10,340.20,3402.01 GBP,unknown,pos
LEG-000716,2022-04-07,82726,,5968590964598724,ES,groceries,mobile,card,4,315.55,EUR 1262.19,manual_review,batch_import
LEG-000717,27-04-2023 06:00,37026,customer37026@example.com,4173402422241983,ES,home,mobile,wire,10,108.29,1082.88 EUR,ok,pos
LEG-000718,2022-06-09,82449,customer82449@legacy.local,,IT,sports,partner,paypal,5,872.74,GBP 4363.71,manual_review,crm
LEG-000719,2022-04-06,27594,customer27594@legacy.local,4103565942992023,UK,books,partner,wire,6,250.65,€1503.91,ok,pos
LEG-000720,,81010,customer81010@legacy.local,5242406628346334,IT,home,store,wire,4,978.32,£3913.27,unknown,crm
LEG-000721,19/10/2022,57444,customer57444@retail.org,4855074350952889,IT,fashion,web,wire,3,1353.54,£4060.62,unknown,pos
LEG-000722,,71646,,5428873449668667,IT,fashion,web,cash,1,2027.26,,manual_review,crm
LEG-000723,2022/01/27 06:00:00,67712,customer67712@retail.org,5756650518860167,FR,groceries,mobile,wire,-1,2270.69,4541.38 USD,manual_review,pos
LEG-000724,24-10-2023 10:00,46469,customer46469@legacy.local,5024286178925714,PT,groceries,mobile,paypal,1,1624.40,$1624.40,unknown,crm
LEG-000725,10-08-2023 07:00,42685,customer42685@example.com,,IT,electronics,store,paypal,5,517.78,£2588.92,manual_review,batch_import
LEG-000726,2022/07/18 23:00:00,52932,customer52932@mail.net,4946896331812335,DE,groceries,web,cash,1,2077.69,$2077.69,manual_review,batch_import
LEG-000727,2022/09/08 12:00:00,64195,customer64195@example.com,5747594434852953,DE,electronics,mobile,cash,7,635.93,$4451.51,pending,crm
LEG-000728,2023/09/04 14:00:00,71242,,5330990009406565,PT,sports,store,paypal,5,355.34,$1776.68,unknown,erp
LEG-000729,2023-02-26,36251,customer36251@example.com,4911034956119989,DE,electronics,web,card,3,1441.76,€4325.27,unknown,batch_import
LEG-000730,06-04-2022 16:00,50162,customer50162@retail.org,5796668290525659,ES,books,web,paypal,7,336.37,2354.57 GBP,pending,erp
LEG-000731,28-11-2023 07:00,12273,customer12273@legacy.local,4405131866047473,IT,sports,partner,paypal,8,197.64,USD 1581.15,pending,pos
